"N:METH:cg09666654:AC092614.2:TssD241:Island"	"N:METH:cg20880234:ZMYM2:TssU1192:Island"	"N:METH:cg05801648:SYK:TssD211:Island"	"N:METH:cg24908499:DLK2:TssU211:Island"	"N:METH:cg00679738:FAM89A:TssD747:Island"	"N:METH:cg00247489:CR2:TssD185:Island"	"N:METH:cg24719575:REST:TssU275:Shore"	"N:METH:cg15752043:NANOS1:TssD16:Island"	"N:METH:cg01186777:TNFSF9:TssD5:Island"	"N:METH:cg05714219:GALNT14:TssU90:Island"	"N:METH:cg04632671:PPARG:TssD425:Island"	"N:METH:cg13415207:PMAIP1:TssD2:Island"	"N:METH:cg16884042:SGPP2:TssD446:Island"	"N:METH:cg13425637:PRKCH:TssU108:Island"	"N:METH:cg08303146:KCNQ1:TssD102:Island"	"N:METH:cg00453193:TES:TssD434:Shore"	"N:METH:cg19093820:GPR156:TssU65:NA"	"N:METH:cg02285477:POLR1D:TssD29:Island"	"N:METH:cg19099850:LGALS3:TssU17:Island"	"N:METH:cg15247144:PYCARD:TssD32:Island"	"N:METH:cg18907029:SYNGR2:TssD13:Island"	"N:METH:cg05829479:C6orf141:TssU281:Shore"	"N:METH:cg20732367:LRRFIP1:TssD329:Shore"	"N:METH:cg03694261:C11orf63:TssD585:Shore"	"N:METH:cg26461637:FAS:TssD1:Island"	"N:METH:cg18896687:MAFK:TssD774:Island"	"N:METH:cg19220586:CREG1:TssD535:Island"	"N:METH:cg17679246:PDK1:TssU91:Island"	"N:METH:cg12592716:CUL1:TssD174:Shore"	"N:METH:cg01632825:CLTCL1:TssD513:Island"
"11"	1.66305069206552	1.38422628518719	0.776681917918655	-0.902235697464988	-0.405342197870202	-0.376329306835655	-0.660505672357533	-0.481819703016447	-0.586409393972012	-0.712438250870915	-0.645208103449274	-0.660643477387329	0.0627304987427205	-0.625710935398935	-0.711241118623278	-1.34648314640943	1.25249796217882	1.2041212954951	1.25505364186515	1.11508360321036	1.48717696409729	0.803116727514325	1.11040701962866	0.985733241509716	0.735137429446991	1.0623410592681	1.0974685808753	0.341331437929086	1.30402568365881	2.26364349815527
"12"	-0.456796621645299	-0.000644406805117533	-0.422603344282144	-0.790777392632271	-0.616260001615262	-0.615788153203032	-0.531192196263001	-0.493040445336815	-0.782091874277728	-0.774514476939959	-0.656332044213468	-0.664507690061059	-0.353627177311432	-0.676017027614852	-0.893229494431295	-1.23997796905386	1.61550652292071	0.716387226698283	0.703722736747032	0.321610087249915	1.07045033610374	0.971444363543678	0.558401918289972	0.87714214590319	0.944030295653729	-0.160253288560575	0.413329585194373	-0.659163381166071	-0.172274726556371	0.117045837255615
"13"	1.50548590644557	1.0246004769708	0.189858433857877	-0.439850855588315	0.208689229250151	3.651146089639	-0.274522797770369	1.02000446759251	0.035168714621578	0.135148618589199	-0.561842612298135	-0.584953701746523	0.0375328962164925	-0.524022074567961	0.306262292879181	0.274689294160111	1.75399495369458	1.91776997205383	1.61633217046926	1.50680870414207	1.0518992797608	1.2585256541183	1.5697812489219	1.20637183349629	0.854666040371651	1.59290880015237	1.26228766290116	-0.121480210558743	0.150304906339367	-0.340645875484241
"14"	0.977413131208833	0.823151421007889	-0.869690403233305	-0.77812745353707	-0.29468334451464	-0.479464565235252	1.29441200006455	-0.323483227027494	-0.705568679494946	-0.696278441377971	-0.64893937991503	-0.596646539194429	-0.805506078597254	-0.668301673694766	-0.88491633449627	-1.06275187781891	1.84005989543092	1.55999240758137	1.09438927019671	1.51174266108131	1.00043258100399	1.08856181835264	1.31449876173641	0.699723591415141	1.47090313126943	1.06425136293658	1.06720262839875	1.40769067873839	1.22526433658869	2.02559398321347
"15"	-0.496707624633036	-0.290626398531469	-0.866485616473399	-0.532437096811525	-0.56062834630951	-0.649055675444673	0.815293317886268	-0.375165738505235	-0.713839341870037	-0.696052865216577	-0.640665342299498	-0.643352541533849	-0.119511303726884	-0.607159354493982	-0.809810095560023	-0.41752804878484	1.55350918173173	0.31864477146376	-0.4603107749789	0.164228515904646	1.09314945473454	0.142407791892285	0.950440357301517	0.52993917428775	1.09478936210855	1.38904119265194	0.669475517577064	0.00879535957719422	1.14188114198149	1.2479655677369
"16"	0.933597239745802	-0.281731245411029	1.54671881373548	-0.654469156629814	-0.250644315867479	-0.59698649264631	1.75462249312956	-0.456520613417456	-0.624166576623387	-0.727734648159904	-0.637050546888865	-0.66731763050588	-0.688493645376133	-0.638859287738631	-0.829606928186224	-0.982488109274189	1.95115647143819	1.91988825248291	1.45727891784819	1.60474969188866	1.1654716888831	1.41379239751577	1.58023843356166	1.51726756916026	1.43995487865069	1.7099340028836	1.19665475472167	-0.192187545744384	1.5778859784754	1.50862055987279
"17"	-0.50132249283111	-0.309567842234995	0.10193916334818	-0.682070192440177	-0.675108233032988	1.733429507969	0.103381460330944	1.00059432070624	-0.7536315770932	-0.721698541220542	-0.64162436965334	-0.502210757764376	0.0292284944809861	-0.639107369858248	-0.771004340471725	1.80356416697855	-0.639866994670337	0.838823835499394	0.791200533911723	0.881711324989917	1.18586632846508	1.13813579983673	0.82435356007414	0.960726933304726	0.424181176944407	1.00698045895548	0.630745678265623	1.034231382676	1.22051586309169	0.514763834990753
"18"	1.02275040779211	-0.323852411657819	0.300172599798241	-0.469868749681094	-0.663887995219575	1.52587870961557	-0.571637183525114	-0.439938117559059	-0.746543680315389	-0.750840647726108	-0.635594533699834	-0.526585357436893	1.51224675783617	-0.635152940871554	-0.76949929051754	-0.812561869402571	1.5788732414246	1.20931108254636	0.962963725684277	0.993094431641827	0.970474353369431	0.935017390467067	0.970224220133496	0.894484261088622	1.12081474171701	1.01744892305876	0.565679548222402	0.768450055555277	0.587132811572761	0.542536278400631
"19"	-0.321545484455597	-0.562190190855497	-0.927608236243646	-0.617618495637544	-0.749197422404094	-0.583418147927244	-0.0203003413982799	-0.468298498842892	-0.739442738328783	-0.662877612515058	-0.652162022440084	-0.646763678538957	-0.873147137116871	-0.660660744410565	-0.849191449690361	-0.898015105741132	1.36276347463128	0.0389258408030889	0.352976153026666	0.243210676987078	0.615546171868195	0.711173784437581	0.331841360537333	0.512957727009121	0.22591795373438	-0.516181068072198	0.436756414826659	0.347839227672316	-0.113393655193656	0.771958805107143
"20"	-0.0765010544216107	1.27183340928892	1.32103232443852	-0.776552638964751	-0.305747071074282	-0.499724690861484	-0.678127363113499	-0.558849230381788	-0.680326200479487	-0.667435806672875	-0.661783357593199	-0.636138182810401	-0.279854512578886	-0.67777344902174	-0.810220563729346	-0.765856659258014	1.81569311200383	0.639281819079589	1.47965557128391	1.66096572095225	0.973124504275565	1.13833673664645	1.23172449278047	1.00046051437083	1.17769430630708	-0.396481440205097	1.43745989221613	1.40158213989965	1.17575358626004	0.564449751190816
"21"	0.638499239255784	0.658852710430345	0.845411079757593	-0.379686511111139	-0.488255383790095	-0.633890278477545	-0.41014271105739	-0.208855526249112	0.289289381919327	-0.719053855190409	-0.656056372383012	-0.696580219603341	0.163634667775517	-0.627387970527545	-0.853560340779937	-0.89882235628684	1.84817107572588	0.369801243826162	1.08484189806414	1.12778757107753	1.39810884886069	1.19801496913367	1.03169550821857	1.20595105427169	1.01175899439383	1.24389631992066	1.04891458720193	1.6012475172364	1.06438605451056	2.17908055999862
"22"	0.0923726939254866	-0.852747751313172	0.0339436273940389	-0.604390053230062	0.25213459452094	-0.600028811184972	0.467271413560061	-0.54027180276008	-0.61349994423322	-0.722717523190975	-0.634231705354901	-0.68567590807871	-0.617263492681787	-0.626564337890417	0.253184512363271	-0.0327578422482588	0.957902553269056	0.598504920819704	0.482880085105475	0.550048408531126	0.802132158853695	0.346358653759365	0.288493503939409	0.522425259562693	0.313871194459372	0.319462168668701	0.374070752955751	0.572018610544914	0.489757448394421	-0.557473922039762
"23"	-0.399440402612096	-0.578620061913252	-0.714818117763653	-0.523161760371293	-0.68068327183109	-0.403076632295955	-0.465013534366518	-0.394342244734544	-0.695619533588422	-0.702197870992474	-0.642416440828172	-0.545989194245005	-0.385820953902504	-0.614368620890049	-0.840944342104422	-1.0900254141132	1.37007683391362	0.962496107884139	0.601923881383482	0.606147887430797	0.850987114688515	0.738788243144989	0.729956271704414	0.929228602777286	0.522575925391832	1.04377290761045	0.427725749855504	0.270464402381649	-0.0102568108389636	1.06735241831885
"24"	0.267737685452292	-0.173995243793462	-0.655973599425146	-0.46524072318285	-0.539963463872013	-0.00880930809790546	0.914246174245771	-0.515481929977549	-0.686661823550205	-0.739316817274221	-0.641523419405567	-0.646619914144106	-0.352603346960479	-0.627913904621133	-0.809404345415635	0.810530674250693	1.8299874051466	1.56624133484717	1.37860260436822	1.41873563027396	1.50334672542312	1.2979379740822	1.38918284392713	1.32391951545509	1.50831069497172	1.70435591617163	1.16585980931794	0.381056902926101	1.44977216352653	1.51863155691589
"25"	-0.0517531897989727	-1.04048780658458	-1.14039835472364	0.963276789275229	-0.694618170356454	-0.415721062491349	-0.00999352458751135	-0.343612268242889	-0.645408524942167	-0.747900379139667	-0.642455267846546	-0.587484826395269	-0.31989765519393	-0.649819555783306	-0.850856912492327	-0.974934550596489	0.689435782522582	0.277656045160966	0.224623668919401	0.359993941233901	0.68902064554116	0.471599696732775	0.0804096609387783	0.232929153035691	0.325629649101751	0.381394213600897	-0.167920286149917	0.531015542653524	0.436004728408458	0.0453541810115133
"26"	0.454665203892953	-0.152960822885127	1.04105751966653	-0.430401968154399	-0.55680191600181	-0.651174079459664	-0.316306188222658	-0.50747823978	-0.742243109816459	-0.754519872703323	-0.640878890900556	-0.670907383880349	-0.517041877216293	-0.631967566455673	-0.849182013640492	-1.18217306390581	1.74315788493984	1.62272881295611	0.552038861990794	1.22739911117363	0.4773926528919	1.10584238398867	1.26260145012895	0.413774052638366	1.42665998593504	1.46144170168742	1.21928809496319	-0.144437137567068	-0.750258920610384	-0.768078542322871
"27"	-0.0582951458160225	-0.0104290752376014	1.17314879081878	-0.623892042668497	-0.0209505586097382	-0.592809079121422	-0.422377421660101	-0.372511820273562	-0.710230167437163	-0.757506812219708	-0.634903412772774	-0.603978523331846	-0.181623678351356	-0.623731240084392	-0.73877079411753	-0.479571019297857	1.74448758662754	0.50685398758796	1.03701553078754	0.406458606582937	0.593653620904479	1.33292968423223	1.29489154053686	1.36019669574766	0.614887633304266	0.896794143357422	1.14677827873036	0.245271670308165	1.37423977843435	1.24879597302158
"28"	0.463083534891637	-0.144222643055046	0.101784715793486	-0.5890018651234	-0.428057917426072	-0.357144881690555	-0.0827344403527204	-0.385625650993949	-0.571903121793619	-0.746173554731756	-0.631948676674501	-0.596502774799578	0.110167971670202	-0.608454343158382	1.7822492134656	-0.329595400055889	1.55207975241746	1.65658599514765	1.37887112420945	1.45020417453209	1.97476632284182	1.45897447444452	1.42225015751772	1.38514289263485	1.05142418138745	1.55328910206805	1.08934476092217	1.28743630630522	1.50099236431409	2.56738729784071
"29"	0.739519211239994	0.370021856166639	-1.59578310855075	-0.551347727308517	-0.544685786184055	-0.64686467814568	0.822115095919295	-0.530045530928331	-0.651587605507364	-0.76507139211472	-0.629863665787809	-0.547553176601115	-0.609124041391712	-0.619687501534636	-0.515796935701361	-0.940511080897352	1.77447235968515	1.63310838705862	1.24350728869232	1.41046056863571	0.507773368352075	1.35758750131088	1.24196970746131	1.38427127852675	0.949862489156349	1.53204652527453	0.998660259119771	-0.551193959064135	1.20639706856063	1.21959338717698
"30"	0.605688033495853	0.409003556606215	1.43103759526949	-0.691300534178342	-0.473689043309864	-0.341286548830673	-0.491744523289411	-0.470652877770764	-0.745934903905024	-0.73510865509098	-0.637776612132461	-0.681545949099346	-0.73916187185551	-0.654200686015741	-0.851187174237759	-1.36466934798918	1.70692351395003	1.60779493593106	1.0576020519484	-0.669649056881051	-0.0826341639536276	1.40747724063882	0.960932870267763	1.12501116485338	1.25025181042032	0.829207599566519	1.15255941572026	0.583996137679692	0.0511251232321686	-0.0354257997371498
"31"	-0.566539201652241	-0.179280011235605	-0.81455262620746	-0.698994628231673	-0.713885245389587	-0.629679868005384	-0.141609350768191	-0.49746164546091	-0.720296720222828	-0.747484230014337	-0.626404178450673	-0.672641269612192	-0.668272995944815	-0.660253889734394	-0.856924292558412	-1.12658233168314	1.01411569211654	0.909715620526105	0.963202409987591	0.858750942697877	1.08961592019303	0.972104584489906	0.687279653309718	0.991113204452857	0.54016657353683	1.01198545456691	0.376829073218907	0.335622149994842	0.417105803890425	0.748338388120669
"32"	1.13036304863071	1.03836180209242	-0.130581630244004	0.335922086179889	0.268973046650737	-0.484328315263439	0.136303954316421	0.696981282374032	-0.607603509858549	0.0967617787106539	-0.656487352286965	-0.666015037958591	-0.406866355560979	-0.665483460815918	-0.784162912014736	-0.0869012895639864	1.46023060833963	0.728496729817885	1.34691726310324	1.2000486727073	1.20030773050431	1.22982039558669	1.29969619293891	1.42770170563758	1.42280321281234	1.35389160515187	1.12010192111682	1.64496549127834	0.186298335446575	2.25040314722731
"33"	-0.896274070046484	0.0639762643933746	-1.0348720629788	-0.668134690428797	-0.268238339567203	-0.240870238886453	1.51600856149608	-0.426770369763988	-0.701994292285521	-0.778263708312089	-0.654215971712077	-0.556113692839988	-0.682094705682678	-0.664734252814675	-0.816207737371541	0.031418576135559	1.44537119197959	0.339792271080792	0.371175831154382	1.21562754461781	0.539037467447628	1.06660229557596	1.0930254829977	0.622390381064853	0.884673616619002	0.715773767732039	0.646199828781115	0.681014107471396	1.0098419222751	1.0235716063654
"34"	0.462424268006198	0.586331050283698	-0.200778043852537	0.285013794699201	0.630945798043516	2.3027588362345	-0.39965051984355	-0.453848722827555	-0.651117977990798	-0.768630050522914	-0.650737070865753	-0.591301117604049	0.505650884457705	-0.660576396489896	-0.833763508153737	0.359392940706228	1.50583937622772	0.645389527650118	1.14621359955383	1.11858010812793	1.67053668041445	1.27417002001802	1.21123406341878	0.689835279636966	1.34754910310112	1.4453569447988	1.1912892550317	1.31917675321238	1.41355713898946	1.93937023448745
"35"	-0.026751760989628	-0.0650557802831291	-0.90671920447125	0.466856669192717	-0.532585847185656	-0.619503609466084	-0.717448981493	-0.389956989326905	-0.7406168071202	-0.7629673110231	-0.644850894880232	-0.709492876159077	-0.596127083881005	-0.662104582346736	-0.858254775590011	-0.461407882019418	1.61992778103231	1.07430600986601	0.644439522911343	0.77343622270918	1.19285658157981	1.06556890626882	0.765107956557662	0.766176653243546	1.10413341406436	0.427203295571103	0.250702045295405	1.35542873534031	1.41276572673996	0.47264383360667
"36"	2.2155163420635	0.690508990653088	0.68250752144384	-0.827808032432806	-0.716772608174664	0.105030159997375	-0.00621188676485514	1.37885255354553	-0.714695977247478	-0.704986459056599	-0.57565338273382	-0.699294317118261	-0.351636396073468	-0.60898027725197	-0.745493979649545	0.883932813156892	1.92565944157656	0.538028014569328	1.36550480322385	1.26768661783496	0.352374664493834	1.27261993605732	1.28446968422358	1.37465346767867	0.289664455835595	0.524361340150112	1.09387898601229	0.909425549931616	-0.330778771886005	1.58700159202127
"37"	1.08020805249999	0.57361621376448	0.826568478084896	-0.597917243947101	-0.531770909278093	-0.283522092932818	0.151059756800903	-0.101530593697387	-0.616969969772296	-0.726797340316871	-0.633183375858799	-0.63836435268219	-0.613941731987584	-0.662491590453338	-0.299249027246318	0.0236920351980643	1.61241496649681	1.11257627628481	1.12509003871052	1.06275257961074	0.749743668477363	1.17114684714808	0.95188881868743	1.15296292763059	1.04625046134481	1.10864682019211	0.875896114804774	0.68724242158148	1.0347872363793	0.752536548170999
"38"	-0.464707824270569	-0.693629159317532	-0.819379112291655	-0.306345146743128	0.998261519823635	-0.551166931661642	-0.587913056114781	-0.315311794819816	-0.600759123644883	-0.697701904741248	-0.637108787416426	-0.649612827455101	-0.0638263085278381	-0.641905736167527	-0.724942263033785	-0.931054717361911	1.43669488846736	1.29859660263229	1.07275850520886	0.99849458923674	1.20053817840919	1.3140129188599	1.0180587741951	1.09928352083478	0.637526577975725	1.12182791550464	0.830629434321743	0.902638284555241	1.11962662952558	1.14305770010557
"39"	-1.01120457331346	0.325284468413836	-0.172166634345429	-0.624708375120271	-0.689971405201405	-0.604747374645154	-0.485849617271742	-0.528445991046036	-0.685913898246044	-0.756231140134585	-0.630566434820381	-0.671530362924705	-0.790125871547384	-0.650122215969239	-0.881552382717795	-0.583648678940975	0.120855340862392	0.114054186687969	0.803194420153267	0.839947516252281	0.0379669062675476	1.17350067834767	0.856643650482048	0.784751050443888	0.746362834145582	-0.0158725372966828	0.459956533204439	-0.00761385259745169	0.295988073227118	0.377516294883801
"40"	-0.0200576664605537	-0.335887030585474	0.331911572287908	-0.506764405375431	-0.493954552203257	-0.332938321170352	-0.446476094059381	-0.465596654322611	-0.667720180382016	-0.7411797652278	-0.641325401611859	-0.682356257506689	-0.256875209146389	-0.6363536583305	-0.850606857170785	0.536296131722897	1.75156824811453	-0.906176746839609	1.19523338834701	1.23559647270259	0.621422593442666	1.15105316617596	1.09175366324422	0.339957354379405	0.715978987349675	0.43503554061188	0.969036655197654	0.571459659278625	0.610590270647908	-0.19721642936911
"41"	0.810010055144638	-0.316788613591587	-0.750534114786697	-0.628532924795903	-0.648587670928558	-0.67787520919378	-0.28190069901261	-0.40098602649284	-0.754201217877184	-0.751276243072248	-0.63932581016559	-0.616429391225332	-0.587464341522665	-0.64462967784092	0.190387600481781	-0.601696494712885	1.61813268375392	0.556845405714366	0.817575149427953	1.21162598898992	1.19466175683472	1.1653483849247	1.01597440293245	1.1675399221972	1.29396190581092	0.764104450544642	0.930798023604309	1.46590146061341	1.29554174434419	1.52375238950475
"42"	0.714314931081283	0.23758872353232	0.941747741998127	-0.763928411127873	-0.643336448517567	1.2313479582479	0.250049688041019	-0.227480880159428	-0.647465319528612	-0.630250743240375	-0.64354630706286	-0.65524142133837	-0.382635703921762	0.99722740620774	-0.71446352965371	0.475464037028443	1.61527382512536	0.757905523108348	1.16611390334266	1.10968344561545	1.50891588312442	0.788103877302293	0.881656105633906	1.1678404787862	0.968895507737479	1.26597943032831	0.932158291131345	0.509495918901372	1.35686036543536	1.82422070167839
"43"	-0.569379120543364	-0.141868043699636	0.716833490474636	-0.498086855691223	-0.47216710629044	-0.533751142890427	1.05238717941456	-0.532393919070127	-0.610095144738112	-0.685691918769116	-0.649273292273047	-0.63484430325674	-0.380417404828031	-0.418790601068859	-0.744045545994578	-1.07762835216125	1.64555778106271	1.06311442826568	1.1238071105802	1.12421336605069	1.37356614699084	1.2412737937408	0.925639872108573	1.21448686139936	1.44600656330664	0.178940230815143	0.785853961556809	1.01466808835587	0.381618878622895	0.595036345843223
"44"	0.109107930248172	-0.83919572391203	-1.30476916480699	-0.817613518507507	-0.192951029563784	-0.623958197348073	-0.104312020870229	-0.573454766835102	-0.766920296450865	-0.760933236326395	-0.6537306339824	-0.681406541201308	-0.785825784073383	-0.644505636781112	-0.862368893333111	-1.27172597980151	-0.0227524414091247	0.244999221879239	0.549711690033479	0.499815287882043	0.102338687697704	1.0215063344228	0.656120069349352	0.611870900449773	-0.213127064672516	-1.18948669906547	0.509379586686746	-0.201530016909511	-0.0737597297387525	0.417837084817743
"45"	-0.940850654069637	1.11951699320891	-1.55802454261687	-0.659637119552854	-0.00378829009282983	0.222037335030959	0.663582906412651	-0.523329859737123	-0.193992119851238	-0.798297204990345	-0.654410106803947	-0.669957667574968	-0.420972462618552	-0.661980541286927	2.00979955606848	0.995045084698327	1.97662025875763	-0.0646227675053483	1.2741483861303	1.14053038899934	1.39361511471551	1.28390110266024	1.33862800872612	0.828932869027223	1.36658212168225	1.34476035361652	1.13056842403318	-0.0573205902067813	0.592197849969554	1.58409517352489
"46"	2.0112957460894	0.737444004470941	0.91846477312797	-0.62003535391996	-0.610210032116063	-0.412493961047953	0.877430817795795	-0.517860272049726	-0.72119249122665	-0.771951465037227	-0.617427371802569	-0.677442129100863	-0.411985507315743	-0.477605909987637	1.24104457320071	1.88550009736796	1.67431258005921	1.50763557630916	1.25559068154761	1.16457857282129	0.458572740659933	1.27563398820314	1.29446760061903	1.28277331842067	1.47761328938535	1.24966543699947	1.22488030590767	1.77476196032889	1.52125251790126	0.825381545088269
"47"	0.147193271091616	-1.21682113608978	-1.38805500867586	-0.797012372775739	-0.580915442962044	-0.584183677104	0.153914522608202	-0.412200778027131	-0.737125039566468	-0.793657336705126	-0.662893810318699	-0.687483854256386	-0.51414102455526	-0.64923408198101	-0.870620718943985	-0.167049736602177	0.84378090592227	0.498663303262165	0.309565445361378	0.664112168953172	0.283585964886788	0.261046625403424	0.430760674697226	0.266471268368346	0.514987802662616	0.647155659960155	0.382270143327051	0.0898432931891935	-0.0425780871084973	0.303517957293364
